V0,V1,pol
TRAJBIZ128F4252408,SOPEYTA12A8C1352AB,0.0
TRAJBTZ12903CB818C,SOHECOV12AB018D6A2,0.0
TRAJBUD128F9357AEB,SONUXWL12AB0188E85,0.0
TRAJBUP128F146B4CA,SOOVAZY12A6D4F8CFC,0.0
TRAJBSF12903CE2759,SOGELYI12AB01886B1,0.0
TRAJBSL128F428A021,SOXZNEF12A8C137AD7,0.0
TRAJBZE128F932DA53,SOMQTWO12AB0183211,0.0
TRAJBRT128F9303318,SONRBMW12AB017E52D,0.0
TRAJBLX128F4253677,SOFFFRA12A81C2059A,0.0
TRAJBUB128F9361E0B,SOKMSOY12AB018AF1F,0.0
TRAJBGL128F145C7A8,SOCGBIR12A6D4F601E,0.0
TRAJBOD128F9303DCD,SODOKPF12AB01817F4,0.0
TRAJNIL12903D15541,SOUPBKQ12AC4689EB8,0.0
TRAJNBE128F4255C97,SOYJFCZ12A8C137848,0.0
TRAJNTJ12903CDB09A,SOKLUBB12AB0182FDA,0.0
TRAJNYD128F9340A32,SOEQXWO12AB017D68B,0.0
TRAJNFU128F4263469,SOGJJMI12A8C133442,0.0
TRAJNCR12903CEBAA1,SONBHYT12AC468A58B,0.0
TRAJNWY128F1453771,SOVWTMN12A6D4F8ACF,0.0
TRAJNZF12903CB22A9,SOCICGI12AB018AB36,0.0
TRAJNXG12903CB474D,SOVKFKF12A8C14348A,0.0
TRAJNFM128F42A625C,SOEFBNV12A8C13DF70,0.0
TRAJNYU128E07856A5,SOWDZZQ12A670215BD,0.0
TRAJNWY128E078907F,SOQFNLE12A6701F952,0.0
TRAJNUU12903CC8AC0,SONCEJF12AB018581C,0.0
TRAJSPE12903C9F712,SORVORU12AB0183685,0.0
TRAJSOQ128F92C6A6B,SOANXGF12A8C143736,0.0
TRAJSFB128F4270AED,SOFLOGZ12A8C13C69F,0.0
TRAJSJD128F4277B75,SOVMWTZ12A8C136E39,0.0
TRAJSCE128F92F9AC6,SOSKOHU12AB0184001,0.0
TRAJSHB128F92FCC80,SOCSXBH12A58A78109,0.0
TRAJSNE128F9305CFD,SOUDAHM12A58A7B19A,0.0
TRAJSDQ12903CD481F,SOCNFBN12AF72A23AA,0.0
TRAJSML12903CEC6C5,SOVLTPF12AC46866D7,0.0
TRAJSKN128F92F9046,SOPWMAU12AB017A832,0.0
TRAJSQK12903CB1099,SOLSRIT12A58A79324,0.0
TRAJSRM12903CA068C,SOIOWYG12AB018751B,0.0
TRAJSNU128F92F2AC0,SOYTXMF12AB0179B2C,0.0
TRAJSRH128F425DDC7,SOYNBBT12A8AE46457,0.0
TRAJSIX12903CBAE2B,SOXCEGC12AB018A0BD,0.0
TRAJSCN12903D0CBAA,SOKLPTD12AC4688044,0.0
TRAJSQA128F4263330,SOBIJGQ12A8C131C8F,0.0
TRAJSCW128F9335F78,SOPLOFR12AB01819B3,0.0
TRAJFCB128F427FE87,SOEMFLG12CF530D4F6,0.0
TRAJFEM128F14A2DF4,SOHMWJD12A6D4FAB76,0.0
TRAJFSU128F92E9E3C,SOWENLZ12AB017F81F,0.0
TRAJFCC12903CC55AD,SOKCUMS12AB018D4A0,0.0
TRAJFMH12903D052DC,SOPHJIS12AC3DF5FA3,-0.20833333333333331
TRAJFFF128F429874A,SOQLWQU12A8C13C87E,0.0
TRAJFDU128F426A5F4,SORKKTY12A8C132F3E,0.0
TRAJFHV128F4274FC0,SOVRVBI12A8C13AA09,0.0
TRAJFRJ128F9328FF1,SOAEUQV12AB01813F8,0.0
TRAJFQF128F92E354E,SOSAFCZ12AAFF41CD4,0.0
TRAJFYH128F4246121,SOTWWLY12A6D4FAF77,0.0
TRAJFYK128F42579B0,SOZSSCO12AF72A554D,0.0
TRAJDVT128F4252F37,SORGAWM12A8C135D4C,0.0
TRAJDHN128F92C2EEF,SOXOMUO12AF72AA7D1,0.0
TRAJDSQ128F14AEABD,SOSGLIB12A6D4FB68D,-0.3125
TRAJDCS128F92F9236,SOJMTNS12AB017DA66,0.0
TRAJDAK128F932DAA0,SOBDFTE12AB017ECA9,0.0
TRAJDGB128F42882AC,SOTEZMZ12A8C138355,0.0
TRAJDRG128F4217923,SOXHAHK12A6D4FBEBA,0.0
TRAJDTK128F429FFDF,SOPQNUE12A8C13DB5A,0.0
TRAJDCP128F933B55B,SOKRRKZ12AB0182EF8,0.0
TRAJEEW128F4280555,SOZWBQS12A8C13701C,0.0
TRAJEBQ128F146E00E,SOPRQKQ12A6D4F82CE,0.0
TRAJEYL128F931B518,SOIMZSM12AB0188CB8,0.0
TRAJEZT128E0795DF3,SOVOBYK12A67ADD753,0.0
TRAJEYM12903CDEF6A,SOHLATT12AC3DF4D4B,0.0
TRAJENI128F425B7F4,SOZWTCR12A58A7BA31,0.0
TRAJEDV128F93218B9,SOFXOIF12AB0182415,0.0
TRAJESP12903CBC0B0,SOFBLKT12AB018A5E3,0.0
TRAJEOD12903CC065D,SOPAKUZ12A8C13F02B,0.0
TRAJEUV12903D15D6D,SOZTOSX12AC468AD34,0.0
TRAJEIK128F92F19EA,SOZCDMD12AAF3B2185,0.0
TRAJENI128F9300B02,SOJIIDB12AB017BC10,0.0
TRAJLET128F42184C5,SOMARVB12A6D4FAE82,0.0
TRAJLEC128F93385A1,SORBLTE12A8AE47D0F,0.0
TRAJLSJ12903CC49A6,SOSFOAG12AB018C8A0,0.0
TRAJLNF128F422658C,SOHKJEN12A81C23935,0.0
TRAJLOY128F92E4EAF,SOQQHZK12A8C144617,0.0
TRAJLOR128F428CCC9,SOQDFVR12A8C13A3EF,0.0
TRAJLRX128F4271A2C,SOXGTSO12A6D4F8FC4,0.0
TRAJLJY12903CAF344,SOYETRS12AB018A8F2,0.0
TRAJLYW128F9313A2F,SOWFICG12AB0181787,0.0
TRAJLIV128F42882D8,SOTZSWX12A8C13BF03,0.0
TRAJLKH128F422C613,SOVAPNH12A8AE46E05,0.0
TRAJLGV128F4232684,SOHDWYM12A8151AF55,0.0
TRAJPCX12903CE8ACB,SOSBLBE12AC3DFB104,0.0
TRAJPPJ128F1497140,SOMRDBW12A6D4F9F07,0.0
TRAJPUF128E0784808,SOJOBVT12A6701E062,0.0
TRAJPXA128F933A565,SOQXZYK12AB018668A,0.0
TRAJPTE128F429AEC2,SOWSLLQ12A8C13B3A6,0.0
TRAJPNM128F426C3F0,SOHRHJZ12A8C13A6DC,0.0
TRAJPWL128F145E107,SOQTYFH12A6D4F932E,0.0
TRAJPIK128F1460C83,SOKASNE12A6D4F850B,0.0
TRAJPPX128F4259FD4,SOJSXXC12A8AE47C35,0.0
TRAJPXP128F92E0ABE,SOLVEAC12AAF3B2DC2,0.0
TRAJPIQ128F14819A8,SOHOOXT12A67ADA073,0.0
TRAJPZH128F93554AA,SOYYBVG12AB018B563,0.0
TRAJPNM12903CCB61E,SOLEETR12AB018A09C,0.0
TRAJWGJ128F42ADC43,SOGEGWE12A8C13E6F0,0.0
TRAJWVB128F4243830,SOMPBTH12A8AE48A8B,0.0
TRAJWRT128F42706DF,SOXMCZC12A8C13402A,0.0
TRAJWGG12903CB81AF,SOWVZIQ12A8C1433C9,0.0
TRAJWSL12903CE7BA6,SOOEQOD12AB018D7D3,0.0
TRAJZRG128F930662C,SOOSJQN12AB017E4CF,0.0
TRAJZGG128F423DA86,SOZOIKO12A8C133726,0.0
TRAJZPU128F422C1D2,SOYCYFG12A81C22BA1,0.0
TRAJZLM128F427CEB7,SOSDZUS12A8C13AE10,0.0
TRAJZWM128F4262BBD,SOSCHDW12A8C130FD7,0.0
TRAJZVL128F9342662,SOEIJKO12AB0181BE2,0.0
TRAJZKF12903CDA164,SOBXGEP12AB018E2CA,0.0
TRAJZDQ128F4260AC0,SOIJQYA12A8C1375EF,0.0
TRAJZDD128F425AA57,SOBYHTZ12A8C13363C,0.0
TRAJZZC128F424A4D0,SOJDXYE12A8C132D5B,0.0
TRAJZYI128F424B412,SOJMXXW12A6D4F9DB3,0.0
TRAJZCH128F933D2B7,SOSNQCC12AB0185B62,0.0
TRAJZBD128F42A2502,SOAXKSW12A8C13E7FA,0.0
TRAJZIS128F4288E43,SOQGFVA12A8C13AE87,0.0
TRAJZCR12903CC8D33,SOLIXBU12AB018C389,0.0
TRAJZII128F9358893,SOAFZRZ12A58A7AF39,0.0
TRAJZXZ128F4285158,SORSJPQ12A8C13875A,0.0
TRAJZJQ128F423F44F,SOIVRUS12A8C133164,0.0
TRAJGGI128F423A12A,SOFLHNX12A8AE4630C,0.0
TRAJGCF128F1499E61,SOHPTTD12A6D4F6FE6,0.0
TRAJGGP12903CCE582,SOAKFDN12AB018A37A,0.0
TRAJGFW128F93349D4,SOQJGUH12AB018410B,0.0
TRAJGGH128F42679C1,SOLCFZV12A8C131BB7,0.0
TRAJGPZ128F424743B,SOSHFFL12A8C13438E,0.0
TRAJGMN128F148C8BD,SOZFJLR12A6D4FB512,0.0
TRAJGEC128F9300463,SOUQYAU12AB0181058,0.0
TRAJGTJ128F4236AC2,SOMUQUB12A8C132AD9,0.0
TRAJGGB12903CEC83F,SOTSVBB12AC3DF9F77,0.0
TRAJGCA128F9306CFF,SOHOZCG12A8C13EB23,0.0
TRAJTDG128E0792698,SOYGIBP12A67020AF7,0.0
TRAJTAW128F934CEDB,SOGQPOB12AB0183756,0.0
TRAJTYX128F145AD24,SOTAEIP12A6D4F76A5,0.0
TRAJTZG128F931F7DC,SOJDIAU12AB018236E,0.0
TRAJTOI128F9335EEC,SOKJCDI12A81C22EB0,0.0
TRAJTCL128F1460CDA,SOCMXGV12A6D4F855E,0.0
TRAJTCX128F42990AD,SOPPIJK12A8C13EAC5,0.0
TRAJKIG128F92D9132,SORBDNB12AAF3B1B4E,0.0
TRAJKWD12903CE38E5,SOOVGLE12AB0189FE6,0.0
TRAJKNA128F423EA49,SOTKPYP12A8AE46BBE,0.0
TRAJKXS128F42340B5,SOFYIZF12A81C1FF4E,0.0
TRAJKMI128F4281107,SOIAJRZ12A8C136212,0.0
TRAJKTV128F1453E3C,SOQDEXL12A6D4F7004,0.0
TRAJKZZ128F4237B19,SOWZBDU12A8AE48A29,0.0
TRAJKME12903CC41B8,SOLJVRY12AB018B60C,0.08333333333333333
TRAJKXO12903CB5B7D,SOTQWRG12AB0188A9E,0.0
TRAJKTF128F9322470,SOJAXBV12AB018263D,0.0
TRAJKQP128F427831F,SOWVIKJ12A8C13CE3C,0.0
TRAJQBX128F930166B,SOCKFQR12AB0182EB6,-0.05208333333333333
TRAJQXD128F428767D,SOYGZXS12A8C13D614,0.0
TRAJQBF128F423C324,SOSEPUJ12A8AE44C5F,0.0
TRAJQOH128F934D64B,SOREJVE12A58A7AD36,0.0
TRAJUPY128EF3645D3,SORCHVC12A6D4F7651,0.0
TRAJUYV128F93378E6,SOCWFQT12AB0188AA1,0.0
TRAJUPF128F4231A2C,SOJRUHL12A813557F6,0.0
TRAJUBO128F42460B4,SOCYCRH12A6D4FD333,0.0
TRAJUWA128F92E5B59,SOSFYFN12AB017AB81,0.0
TRAJUXT128F932B03C,SOQVLPI12AB017F740,0.0
TRAJUAP128F423CB89,SOYQZID12A8AE48BDA,0.0
TRAJURP128F93378C1,SOCRBAD12AB0186467,0.0
TRAJUPI128F9324529,SOKYUHC12A58A79AD3,0.0
TRAJUPC128F427F008,SOTENDL12A8C134BD1,0.0
TRAJVOJ128F93135D3,SOQDBNE12AB01852A7,0.0
TRAJVHI128F930EFAF,SOYVXRJ12AB017CDD6,0.0
TRAJVBC128F92F76B2,SOAWDUO12AB0182450,0.0
TRAJVQV128F424C1ED,SOCJQVA12A8C1388DD,0.0
TRAJVMY128F147BF78,SOFKWBH12A6D4F584E,0.0
TRAICPJ128F42A047C,SOELPYX12A8C141731,0.0
TRAICGE128F930DFDE,SOLZCDF12AB017DF6B,0.0
TRAICJQ12903CF2681,SOCFKOX12A67ADAE95,0.0
TRAICKK128F421847C,SOYMQXY12A6D4FC5BD,0.0
TRAICBC128F932D9F6,SOVBLDE12AB017F8AF,0.0
TRAICUK128F425E594,SOGJQKY12A58A77A8D,0.0
TRAICEE12903D04035,SOUHAOT12AC9071AC4,0.0
TRAICFW128F42ADB39,SOUGIYB12A8C13FBF1,0.0
TRAICIO12903CBD65B,SOWPNGV12AB0189556,0.0
TRAICDV128F92EE216,SOZFUSK12AB01827F9,0.0
TRAICXC12903CBC0FB,SOQZOSE12AB01898B0,-0.030130853994490364
TRAICRD12903CDE044,SOYBKEI12AB018884E,0.0
TRAICNK128F428E555,SOLPJPM12A8C141BDE,0.0
TRAICHS128E0785545,SOAXAPU12A67020EF9,0.0
TRAICIL128F42598E2,SOZMVGJ12A8AE4565D,0.0
TRAIJMG12903D08168,SOJTAUQ12AC4689DD9,0.0
TRAIJMO128F424C8AF,SOFRPUB12A8C1355D6,0.0
TRAIJBM128F92CA7A1,SONLJKK12A8C1425F9,0.0
TRAIJRM128F4265197,SOIYTYS12A8C134C86,0.0
TRAIJGU128F931FA16,SOJCUFH12AB0186BF1,0.0
TRAIJVF128F9309AF9,SOKSASF12A58A7A08B,0.0
TRAIJLI128F92FC94A,SOMUYLX12CF58288C9,0.0
TRAIJVO128F145EB53,SOFJHBV12A6D4F446A,0.0
TRAIJER128F9332661,SOPFEVW12AB01821DC,0.0
TRAIJQV128F421B159,SOBTTZR12A6D4FB6D0,0.0
TRAIJHF128F930EDEB,SOHAGSO12AB0185C31,0.0
TRAIJRB12903CE65F8,SOBBKHN12AC468BC73,-2.6614444522373404
TRAIJWN12903CF2C76,SOEVAMO12AC90716AD,0.0
TRAIIOG12903CD02C5,SOLENTG12AB018ADA3,0.0
TRAIIEV128F934712A,SOVMXWO12AB0181DC9,0.0
TRAIIWZ128F933E996,SOYHQFQ12AF72A1440,-0.030130853994490364
TRAIIDR12903D06335,SOFLKBO12A8C14327A,0.0
TRAIISE128F42AE299,SOEKCXN12A8C13FF8C,0.0
TRAIIRM128F933E946,SOKXVOM12AB0182BED,0.0
TRAIIXC128F92EA806,SOUMWKR12AB0181548,0.0
TRAIIUE128E07826EC,SOVKTLW12A6310E32D,0.0
TRAIIRK128F934E1C0,SOUHNGJ12AB0182844,0.0
TRAIIHN128F42AA377,SODGKWB12A8C13F612,0.0
TRAIIPY128F426B797,SOQJZSD12A58A7B143,0.0
TRAIIBP128F4252D20,SOBOFKI12A8C134832,0.0
TRAIINI128F426C8DD,SOJISLN12A8C135408,0.0
TRAIIJF128F4266603,SOJUPRU12A58A7A5B6,0.0
TRAIIVU128F14AD113,SOPHRUQ12A6D4FAE96,0.0
TRAIIRA128F931140A,SOXOUJH12A6D4FC39B,0.0
TRAIIJJ12903CC0B1B,SODYLCG12AB018484B,0.0
TRAIHWC128F9331CF0,SOEHUEK12AB018471E,0.0
TRAIHPX128F428081B,SOPAUNQ12A8C138555,0.0
TRAIHHD128F9324581,SOUCFFN12A58A7A5D5,0.0
TRAIHIY12903CCF6D4,SOHNLOW12AB01867F8,0.0
TRAIHZO12903CC4C78,SOQCWVH12AB0185DA5,0.0
TRAIHFF128EF351817,SOHMIIR12A6D223C84,0.0
TRAIHYT128F9350C8D,SOOKSDQ12AB0184DC3,0.0
TRAIHXV128F14A5216,SODSHKO12A6D4FB716,0.0
TRAIHTK128F4291340,SOCXMKN12A8C13B075,0.0
TRAIHGS12903CDE8BE,SOAFKTW12AB018A7A2,0.0
TRAIHCX12903CEBAE1,SOLXOUI12AC468DBE2,0.0
TRAIHSY128F1484AB6,SOIVAVN12A6D4F92D7,0.0
TRAIXEO128F424AD97,SOXHBWK12A8C133D3D,0.0
TRAIXFB128F423C5A8,SOCDQJG12A8C133163,0.0
TRAIXHM128F9302149,SOYYAKA12A58A7D409,0.0
TRAIXZQ128F423098F,SONWBTR12A6D4FCFFE,0.0
TRAIXTR128F9352D40,SOWHSLN12AB01875F0,0.0
TRAIXQL128F1467D66,SOJBRYI12A6D4F80EF,0.0
TRAIXZC128F424C148,SOSSSPO12A8C135F1A,0.0
TRAIXNZ128F934D8A9,SOTWSZN12AB0187523,0.0
TRAIXJZ12903CEDB1D,SOPGSVK12A8C13CD10,0.0
TRAIOBB128F146A944,SOBTTKT12A6D4F8314,0.0
TRAIOKS12903CFEE8D,SONTCDQ12AC9072D1A,0.0
TRAIOWX128F14750E5,SOWTBTR12A6D4F7881,0.0
TRAIOUL12903CD172D,SOTUNNV12AB01854CD,0.0
TRAIOFC128F92EB038,SOFTCFD12A8C14546C,0.0
TRAIONR12903CFFB98,SOKPFAL12AC90979AB,0.0
TRAIOBS12903CC677C,SOSEOSD12A58A7CFDC,0.0
TRAIMXZ128F92E162F,SOHDXPG12AAA8C5AE7,0.0
TRAIMFD128F92ED3CD,SOYPZQB12A58A776C1,0.0
TRAIMTO128F4288EEF,SONBDBW12AF72A4E6C,0.0
TRAIMQC128F148B81C,SOADCCE12A6D4FA324,0.0
TRAIMKP12903CF8A22,SOKGDCA12AC9097667,0.0
TRAIMXG12903CDEE2A,SOLGUGY12AB01897BE,0.0
TRAIMHP128F425118C,SOBULBX12A81C22BF0,0.0
TRAIMDW128F14B0B75,SOAPLUZ12A6D4F9CD2,0.0
TRAIMRE128F935A8F3,SOFBOHT12A58A7C059,0.0
TRAIMJK12903CE26DA,SOPHPDS12AB018821C,0.0
TRAIMTD128F92E198E,SOXVXGO12AB0180137,0.0
TRAIMMK128F9302007,SOQTUQL12AB01839D7,0.0
TRAIMGT128F935F8F2,SORXBDA12AB018553E,0.0
TRAIRRA128F42788ED,SOZLFDW12A8C137028,0.0
TRAIRAL12903CCE808,SOCYCOU12AB018E69F,0.0
TRAIRSH128F92E4B18,SOIKWWB12AAF3B45D0,0.0
TRAIRVF128F932B0D6,SOPIEKE12AB01824E6,0.0
TRAIRGP128F9337847,SOHNTPT12AB01835EF,0.0
TRAIRLU128F92D0250,SORMJGW12A8C144638,0.0
TRAIRNE128F146B1FA,SOBOOXP12A6D4F7F9F,0.0
TRAIRIK128F92F0212,SOYEWDH12AAF3B45CE,0.0
TRAIRNT128EF33FF36,SOFWOXM12A67ADEA89,0.0
TRAIRRP128EF3669DC,SOEKSLB12A6D4F56FE,0.0
TRAIRWM12903CE75BB,SOTSHSN12AC3DF4046,0.0
TRAIRGY128F4271023,SOYLBTJ12A8C13EB1A,0.0
TRAIRHS128F4287576,SOBYNHP12A8C13C6AB,0.0
TRAIYDL128E0791583,SONQNPM12A67020A32,0.0
TRAIYIW12903CCF8CB,SOERWLL12AB0189813,0.0
TRAIYAV12903CE8475,SOFPKRM12AC3DF6764,0.0
TRAIYAT128F931FEA5,SOXFMSW12AB0186F4F,0.0
TRAIYWQ128F426BC5C,SOJUGKQ12A8C13A83A,0.0
TRAIYFL128F427D658,SOELJKL12A8C13C57C,0.0
TRAIYWE128F4251FE0,SOAPEEL12A81C21ADE,0.0
TRAIYWX128F9324B1F,SOEUTRM12AB017E140,0.0
TRAIYYA128F92E5A59,SOJLJIE12AB017E507,0.0
TRAIYZW128F9330F7D,SOJMUAN12AB0183911,0.0
TRAIAWE128F427700F,SOIAMVN12A8C13B750,0.0
TRAIASV128F930BC5F,SOSRJWL12AB0181C7D,0.0
TRAIAFX128F92F7F4C,SOIOVSS12AAF3B38A6,0.0
TRAIAID128F4298FF9,SONGBCL12A8C1410C2,0.0
TRAIATD128F9331CD6,SOKUBQW12AF72AC4E2,0.0
TRAIAOL12903CEB667,SOOBUUM12A8C13696A,0.0
TRAIAQH128F423B794,SOVTPTM12A8C1323B0,0.0
TRAIAQY128F4291ECC,SOQLUSG12A8C140BA3,0.0
TRAIARL12903CEE20A,SOBVPZG12AC46862C6,0.16235764345159878
TRAIAJT12903CED2F9,SOZRNIB12A58A793A3,0.0
TRAIAJU128F42581EF,SOMFRXG12A8AE48196,0.0
TRAIALS128F425A9E3,SOKLCOF12A8C134657,0.0
TRAIAIH128F9308AC7,SOGNRMY12AB01856F8,0.0
TRAIADF12903D0023E,SOEHCUK12AC468B7DE,0.0
TRAIAUB12903CDFB3D,SOLTAVH12AB0181CA9,0.0
TRAIACZ128F428C60A,SOCVLYM12A8C13A799,0.0
TRAIAFH128F4271742,SOSVKSI12A8C133503,0.0
TRAIAMS128EF34DC1B,SOYOFSW12A6D4FA9F1,0.0
TRAIBHW128F146721B,SOUKQFT12A58A7B3CA,0.0
TRAIBXQ128F425E6A5,SOOCPDS12A8AE469F0,0.0
TRAIBZF128F4275B4A,SOULUVY12A8C13A6CE,0.0
TRAIBHP128F149C2ED,SOLIQZK12A6D4FB91D,0.0
TRAIBYS12903CAE55D,SOPPACU12AB017EA7E,0.0
TRAIBXJ128F4260700,SOIBEXL12A8AE46975,0.0
TRAIBWR128F42390B3,SOEBXBQ12A8AE47F49,0.0
TRAIBMN128E0780C96,SOWEKTS12A6310F101,0.0
TRAIBJP128F932B2FF,SOLLRRJ12AB01889BF,0.0
TRAINYU128F4246BD1,SOOFHNG12A6D4FAB3A,0.0
TRAINGP12903C956AD,SOCYCFF12AB0188824,0.0
TRAINKW128F14AFD82,SOROPBZ12A6D4FBC75,0.0
TRAINFW128F42555CA,SOMMLVL12A8C132438,0.0
TRAINMM128F92ECF70,SOGYDSV12A8C142A33,0.0
TRAINIF128F426416B,SOUKPYI12A8C1349EB,0.0
TRAINDN12903CE77F1,SOEHEFW12A8C143C20,-0.04261363636363637
TRAISVG128F42706A4,SOBGACN12A8C13E14D,0.0
TRAISYU128F427F486,SOMEGDY12A8C1394D1,0.0
TRAISYN12903CBBCEE,SODANIA12AF729BC28,0.0
TRAISSE12903CE77EF,SOYBQPY12A8C144A7A,0.0
TRAISYO128E07888A6,SOAIURX12A67020F3B,0.0
TRAISAT128F42BADC2,SODBFUB12A8C140704,0.0
TRAISFF128F92F598E,SOIAMCP12AAF3B2F72,0.0
TRAISNF128E078B72C,SOCSLFL12A6701C69A,0.0
TRAISDO128F9316BD2,SOVSWSL12A58A7856D,0.0
TRAISZU128F9359838,SOFZQNM12AB0183C50,0.0
TRAISTB128F42956BF,SOCOQRG12A8C13C62C,0.0
TRAIFZX128F92F193C,SOVCZBS12A8C1354F1,0.0
TRAIFSM128F42722F1,SOQSSFX12A8C13424A,0.0
TRAIFJE128F933046A,SOHIHOQ12AB018A613,0.0
TRAIFSJ128F92FE22F,SOKHLYR12AF72A2F91,0.0
TRAIFGE12903CDAD7B,SOCTYAI12AB018E0DA,-0.4750000000000001
TRAIFEQ128F93319C2,SOANHCK12AB0182623,0.0
TRAIFYS128F42685F1,SOKVBVL12A8C13908F,0.0
TRAIFMZ128F92F335C,SOGWIBP12AB017E424,0.0
TRAIDSB128F4296B73,SOPMAQD12A8C141E57,0.0
TRAIDGE128F4260E9F,SOCONYN12A8AE48117,0.0
TRAIDMR128F9327232,SOHWKRB12AB017EB39,0.0
TRAIDBZ12903CF5A37,SOTLUIS12AC468BB74,0.0
TRAIDUU128F145B15D,SOEGATN12A6D4F73B9,0.0
TRAIDIU128F92F11C7,SOQOPEK12A8C140F49,0.0
TRAIDFK128F428A25D,SOKFNSF12A8C13C425,0.0
TRAIDPZ128F4282908,SODFRDR12A8C13CAE4,0.0
TRAIDXN128F424DC21,SOXAUES12A8C133821,0.0
TRAIDPY128F425E9D0,SOENTVS12A8C136556,0.0
TRAIDHP12903D09B15,SOXODWS12AC4689066,0.06000000000000001
TRAIDWL128F147ADAE,SONMIAH12A6D4F73C1,0.0
TRAIDXI128F9307464,SOBCOUT12A58A7A52A,0.0
TRAIEXH128F9353678,SOVAIXW12AB0184398,0.0
TRAIEYQ12903CD18C5,SODKEQI12AB018D636,0.0
TRAIENF128F42AAA41,SOOKZLP12A8C13F561,0.0
TRAIEUH128F93363F7,SOEMYLB12AB0182CFA,0.0
TRAIEWD128F42A0039,SOHANQX12A8C13C2C4,0.0
TRAIESZ128F42555B4,SONLIAJ12A8C133459,0.0
TRAIEYB128F4212FFE,SOHLAYJ12A58A7EC8D,0.0
TRAIEYP12903CEAF17,SOMNUEC12A8C13D9D3,0.0
TRAIETL128F14B0696,SOWNJJD12A6D4F9E34,0.0
TRAIELD128F92DC682,SOPWKOX12A8C139D43,0.0
TRAIEPK128EF340961,SOGHGOM12A67ADC18F,0.0
TRAILIV128F932C85E,SOKSBCY12AB01814A4,0.0
TRAILUH128E0784D6D,SORYFNI12AF72A2B2C,0.0
TRAILTB128F9331D75,SOCFPZG12AB0181461,0.0
TRAILNM12903CD17D2,SOXHGFE12AAF3B1DC8,0.0
TRAILTA12903CB69A4,SOMKCIK12AB018D1D2,0.0
TRAILTN128F42796DB,SOAHDEK12A8C13A82E,0.0
TRAILLW128F4278C90,SODZLWS12A8C136414,0.0
TRAILFA128EF349FE5,SOKYOFO12AF72A2F06,0.0
TRAILRO12903CAF936,SOUPPFT12AB01849D5,0.0
TRAILKS128F14A3AC9,SOMURVQ12A67AD741A,0.0
TRAIPZY128E0787299,SOQRTCV12A67020430,0.0
TRAIPAB128F42626AE,SOSEMEI12A58A7C561,0.0
TRAIPBF12903D074F5,SOHJIJB12AC468829E,0.0
TRAIPBM128F424B87C,SOOOTTC12A8C13279E,0.0
TRAIPAC128F9320FAA,SOVJMFO12AB017E9A7,0.0
TRAIPST128F9302AE9,SOZYRBU12AB0181196,0.0
TRAIPWD128F4247FEF,SOAZHQF12A8C13460C,0.0
TRAIPQD128F4258D24,SOCPSMO12A58A7C691,0.0
TRAIPPV128F4274748,SOEPZJJ12A58A7C130,0.0
TRAIPZK12903CE9F24,SOQUORP12AB018BD93,0.0
TRAIPQN128F933A3AA,SOQWOLC12AB018393D,0.0
TRAIPZU128F42418F0,SOEWBVN12A8AE48CB0,0.0
TRAIPUM128F92DCC5E,SOTRCLJ12AB0182F40,0.0
TRAIWQJ128F4287A6F,SOILAFT12A8C13AE3D,0.0
TRAIWSR128F42222BC,SOYLCIA12A81C2387A,0.0
TRAIWMZ128F428B6D8,SOZNYHL12A58A7F979,0.0
TRAIWLU128F427DAB8,SOBYJFO12A8C1365DD,0.0
TRAIWZZ128F9306AFF,SOODLJF12AB017F2EE,0.0
TRAIWMU128E0783D7D,SOZEMUM12A6D4F9672,0.0
TRAIWBW128F92F3DE0,SOJQNWK12AB0183758,0.0
TRAIWXX128F1461FE9,SOGOOMV12A6D4F6BEB,0.0
TRAIWAY128F42557B8,SOXEOQW12A58A7DB48,0.0
TRAIWNK128F429245D,SOKCIOZ12A8C13F625,0.0
TRAIWNA128F145E2CD,SOJCYES12A6D4F78AE,0.0
TRAIWKK128F92FA8A9,SOUBNYW12A8C1460C3,0.0
TRAIZKU128F930EDBF,SOHMYGA12AB017F997,-0.3125
TRAIZQI128F42A51F9,SOOGKOY12B34F33114,0.0
TRAIZXV128F426FA30,SOMXCXZ12A58A7B343,0.0
TRAIZHM128F427C74D,SOYJTYX12A8C13C5A2,0.0
TRAIZLC12903CE6A57,SOREZNH12A8C1300AB,0.0
TRAIZWG128F428F82E,SOKZCJZ12A8C13972F,0.0
TRAIZDD128F425BA68,SOTERZM12A8C1394F6,0.0
TRAIZRI128F1466316,SOYVAAQ12A6D4F8026,0.0
TRAIZIR128F934B3A4,SOKTKTM12AB0189837,0.0
TRAIZHG128F934FE42,SOPAUOJ12AB0188DFB,0.0
TRAIZUC12903CBBEAC,SOBEYJM12AB0189C98,0.0
TRAIZWI128F4247EFD,SOCCXXA12A58A762B2,0.0
TRAIGZU128F4236EB6,SOLXQSB12A8C133A2D,-0.02840909090909091
TRAIGTF12903CE60BD,SOKJNHN12AC46888ED,0.0
TRAIGNN128F9326AB4,SOHGMJH12AB0187130,0.0
TRAIGJJ128F92D5107,SOPOKQJ12AAA8C650E,0.0
TRAIGCZ128F428C2D9,SOVQONJ12A8C139C4B,0.0
TRAIGTW128F92E8520,SOJFQQD12AB018353A,0.0
TRAIGNW12903D064C9,SOPBQJF12AC468A49A,0.0
